ts in ms,sensor id,mapped id,number,full name,league id,group id,group name,x in m,y in m,z in m
34550,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.117,16.162,1.6
34550,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,21.728,19.408,1.6
34550,40849,2180,92,Ball,4460903,3,Ball,28.974,3.149,0.476
34550,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.314,19.684,1.6
34550,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.939,10.671,1.6
34550,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.275,11.354,1.6
34600,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.786,8.525,1.6
34600,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.465,2.61,1.6
34600,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,13.38,18.094,1.6
34600,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.02,9.395,1.6
34600,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.135,16.047,1.6
34600,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,21.785,19.408,1.6
34600,40849,2180,92,Ball,4460903,3,Ball,29.05,3.166,0.585
34600,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.315,19.688,1.6
34600,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.939,10.702,1.6
34600,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.348,11.352,1.6
34650,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.813,8.44,1.6
34650,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.475,2.699,1.6
34650,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,13.452,18.092,1.6
34650,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.024,9.386,1.6
34650,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.154,15.93,1.6
34650,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,21.851,19.408,1.6
34650,40849,2180,92,Ball,4460903,3,Ball,29.109,3.22,0.881
34650,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.315,19.692,1.6
34650,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.939,10.733,1.6
34650,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.415,11.351,1.6
34700,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.835,8.357,1.6
34700,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.531,2.81,1.6
34700,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,13.523,18.09,1.6
34700,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.028,9.376,1.6
34700,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.173,15.813,1.6
34700,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,21.918,19.407,1.6
34700,40849,2180,92,Ball,4460903,3,Ball,29.103,3.265,0.919
34700,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.315,19.696,1.6
34700,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.942,10.761,1.6
34700,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.483,11.349,1.6
34750,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.847,8.278,1.6
34750,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.593,2.923,1.6
34750,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,13.595,18.088,1.6
34750,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.032,9.367,1.6
34750,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.191,15.697,1.6
34750,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,21.985,19.407,1.6
34750,40849,2180,92,Ball,4460903,3,Ball,29.069,3.279,1.0
34750,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.315,19.7,1.6
34750,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.953,10.783,1.6
34750,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.551,11.347,1.6
34800,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.86,8.199,1.6
34800,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.654,3.037,1.6
34800,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,13.669,18.08,1.6
34800,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.036,9.361,1.6
34800,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.197,15.612,1.6
34800,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.051,19.407,1.6
34800,40849,2180,92,Ball,4460903,3,Ball,29.157,3.428,1.238
34800,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.316,19.703,1.6
34800,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.964,10.805,1.6
34800,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.636,11.338,1.6
34850,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.872,8.12,1.6
34850,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.715,3.151,1.6
34850,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,13.743,18.072,1.6
34850,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.038,9.36,1.6
34850,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.202,15.527,1.6
34850,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.124,19.419,1.6
34850,40849,2180,92,Ball,4460903,3,Ball,29.26,3.612,1.356
34850,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.318,19.707,1.6
34850,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.974,10.827,1.6
34850,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.721,11.329,1.6
34900,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.884,8.041,1.6
34900,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.777,3.256,1.6
34900,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,13.817,18.064,1.6
34900,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.039,9.36,1.6
34900,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.207,15.442,1.6
34900,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.198,19.435,1.6
34900,40849,2180,92,Ball,4460903,3,Ball,29.262,3.676,1.309
34900,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.319,19.71,1.6
34900,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.985,10.849,1.6
34900,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.807,11.32,1.6
34950,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.892,7.967,1.6
34950,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.84,3.356,1.6
34950,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,13.89,18.054,1.6
34950,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.041,9.359,1.6
34950,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.213,15.357,1.6
34950,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.273,19.45,1.6
34950,40849,2180,92,Ball,4460903,3,Ball,29.256,3.707,1.42
34950,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.321,19.713,1.6
34950,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,0.998,10.869,1.6
34950,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.895,11.305,1.6
35000,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.892,7.901,1.6
35000,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.904,3.456,1.6
35000,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,13.962,18.039,1.6
35000,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.044,9.358,1.6
35000,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.218,15.269,1.6
35000,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.348,19.465,1.6
35000,40849,2180,92,Ball,4460903,3,Ball,29.266,3.788,1.553
35000,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.321,19.716,1.6
35000,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.015,10.884,1.6
35000,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,5.992,11.276,1.6
35050,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.892,7.836,1.6
35050,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,28.967,3.555,1.6
35050,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.033,18.024,1.6
35050,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.051,9.36,1.6
35050,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.225,15.147,1.6
35050,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.435,19.475,1.6
35050,40849,2180,92,Ball,4460903,3,Ball,29.285,3.938,1.476
35050,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.322,19.719,1.6
35050,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.033,10.899,1.6
35050,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.088,11.246,1.6
35100,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.892,7.771,1.6
35100,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,29.055,3.675,1.6
35100,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.104,18.009,1.6
35100,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.058,9.361,1.6
35100,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.232,15.024,1.6
35100,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.522,19.485,1.6
35100,40849,2180,92,Ball,4460903,3,Ball,29.298,4.132,1.385
35100,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.322,19.722,1.6
35100,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.051,10.914,1.6
35100,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.185,11.217,1.6
35150,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.891,7.695,1.6
35150,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,29.148,3.798,1.6
35150,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.174,17.996,1.6
35150,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.066,9.362,1.6
35150,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.24,14.902,1.6
35150,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.609,19.495,1.6
35150,40849,2180,92,Ball,4460903,3,Ball,29.387,4.243,1.433
35150,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.323,19.724,1.6
35150,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.064,10.929,1.6
35150,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.281,11.188,1.6
35200,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.888,7.614,1.6
35200,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,29.242,3.922,1.6
35200,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.243,17.983,1.6
35200,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.072,9.365,1.6
35200,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.245,14.77,1.6
35200,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.689,19.502,1.6
35200,40849,2180,92,Ball,4460903,3,Ball,29.625,4.198,1.287
35200,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.322,19.727,1.6
35200,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.075,10.944,1.6
35200,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.388,11.145,1.6
35250,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.886,7.532,1.6
35250,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,29.337,4.04,1.6
35250,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.312,17.97,1.6
35250,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.077,9.371,1.6
35250,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.247,14.62,1.6
35250,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.757,19.505,1.6
35250,40849,2180,92,Ball,4460903,3,Ball,29.876,4.212,1.208
35250,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.321,19.728,1.6
35250,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.085,10.959,1.6
35250,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.495,11.102,1.6
35300,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.884,7.45,1.6
35300,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,29.452,4.124,1.6
35300,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.381,17.958,1.6
35300,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.082,9.376,1.6
35300,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.25,14.471,1.6
35300,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.824,19.509,1.6
35300,40849,2180,92,Ball,4460903,3,Ball,30.033,4.378,1.405
35300,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.32,19.729,1.6
35300,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.096,10.975,1.6
35300,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.602,11.06,1.6
35350,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.851,7.364,1.6
35350,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,29.566,4.207,1.6
35350,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.451,17.947,1.6
35350,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.087,9.382,1.6
35350,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.252,14.322,1.6
35350,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.892,19.512,1.6
35350,40849,2180,92,Ball,4460903,3,Ball,30.041,4.563,1.811
35350,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.319,19.729,1.6
35350,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.097,10.983,1.6
35350,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.708,11.017,1.6
35400,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.814,7.277,1.6
35400,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,29.681,4.291,1.6
35400,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.527,17.942,1.6
35400,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.092,9.386,1.6
35400,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.249,14.195,1.6
35400,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,22.959,19.515,1.6
35400,40849,2180,92,Ball,4460903,3,Ball,29.996,4.556,2.233
35400,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.319,19.731,1.6
35400,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.097,10.991,1.6
35400,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.796,10.994,1.6
35450,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.777,7.19,1.6
35450,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,29.795,4.374,1.6
35450,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.602,17.937,1.6
35450,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.098,9.39,1.6
35450,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.244,14.081,1.6
35450,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.012,19.531,1.6
35450,40849,2180,92,Ball,4460903,3,Ball,29.928,4.577,2.367
35450,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.32,19.733,1.6
35450,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.097,10.998,1.6
35450,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.874,10.982,1.6
35500,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.74,7.105,1.6
35500,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,29.929,4.477,1.6
35500,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.677,17.932,1.6
35500,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.103,9.394,1.6
35500,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.239,13.967,1.6
35500,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.064,19.546,1.6
35500,40849,2180,92,Ball,4460903,3,Ball,29.927,4.682,2.251
35500,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.321,19.735,1.6
35500,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.097,11.004,1.6
35500,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,6.951,10.97,1.6
35550,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.702,7.028,1.6
35550,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,30.068,4.585,1.6
35550,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.753,17.927,1.6
35550,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.108,9.398,1.6
35550,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.234,13.853,1.6
35550,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.116,19.562,1.6
35550,40849,2180,92,Ball,4460903,3,Ball,29.995,4.764,2.167
35550,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.322,19.738,1.6
35550,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.097,11.002,1.6
35550,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.028,10.958,1.6
35600,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.664,6.951,1.6
35600,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,30.208,4.694,1.6
35600,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.825,17.92,1.6
35600,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.114,9.403,1.6
35600,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.23,13.748,1.6
35600,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.169,19.577,1.6
35600,40849,2180,92,Ball,4460903,3,Ball,30.385,4.791,2.186
35600,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.323,19.751,1.6
35600,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.097,11.001,1.6
35600,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.078,10.957,1.6
35650,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.627,6.874,1.6
35650,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,30.347,4.802,1.6
35650,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.897,17.913,1.6
35650,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.12,9.412,1.6
35650,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.227,13.642,1.6
35650,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.232,19.597,1.6
35650,40849,2180,92,Ball,4460903,3,Ball,30.619,4.853,2.03
35650,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.324,19.766,1.6
35650,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.097,10.999,1.6
35650,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.125,10.957,1.6
35700,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.589,6.797,1.6
35700,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,30.483,4.892,1.6
35700,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,14.969,17.905,1.6
35700,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.126,9.421,1.6
35700,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.224,13.537,1.6
35700,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.301,19.619,1.6
35700,40849,2180,92,Ball,4460903,3,Ball,30.635,5.007,1.69
35700,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.325,19.78,1.6
35700,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.097,10.997,1.6
35700,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.172,10.957,1.6
35750,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.567,6.746,1.6
35750,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,30.616,4.956,1.6
35750,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,15.041,17.895,1.6
35750,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.132,9.43,1.6
35750,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.22,13.432,1.6
35750,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.37,19.641,1.6
35750,40849,2180,92,Ball,4460903,3,Ball,30.703,5.219,1.451
35750,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.326,19.798,1.6
35750,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.09,10.995,1.6
35750,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.217,10.957,1.6
35800,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.549,6.701,1.6
35800,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,30.749,5.021,1.6
35800,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,15.113,17.872,1.6
35800,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.137,9.438,1.6
35800,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.215,13.308,1.6
35800,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.438,19.663,1.6
35800,40849,2180,92,Ball,4460903,3,Ball,30.82,5.385,1.387
35800,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.327,19.824,1.6
35800,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.083,10.993,1.6
35800,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.256,10.957,1.6
35850,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.531,6.656,1.6
35850,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,30.883,5.086,1.6
35850,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,15.185,17.849,1.6
35850,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.142,9.441,1.6
35850,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.207,13.17,1.6
35850,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.499,19.709,1.6
35850,40849,2180,92,Ball,4460903,3,Ball,30.891,5.496,1.305
35850,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.327,19.851,1.6
35850,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.075,10.991,1.6
35850,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.295,10.957,1.6
35900,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.513,6.611,1.6
35900,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,31.003,5.126,1.6
35900,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,15.257,17.827,1.6
35900,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.147,9.442,1.6
35900,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.2,13.032,1.6
35900,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.56,19.755,1.6
35900,40849,2180,92,Ball,4460903,3,Ball,30.87,5.51,1.297
35900,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.328,19.878,1.6
35900,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.067,10.989,1.6
35900,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.333,10.957,1.6
35950,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.489,6.565,1.6
35950,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,31.119,5.156,1.6
35950,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,15.331,17.802,1.6
35950,16865,1312,19,Franklin Forward,1688828,2,Cosmic Chargers,39.151,9.444,1.6
35950,16438,2454,73,Edison Enforcer,2607408,1,Quantum Quicks,18.193,12.893,1.6
35950,28591,3442,39,DaVinci Dasher,3374173,2,Cosmic Chargers,23.62,19.801,1.6
35950,40849,2180,92,Ball,4460903,3,Ball,30.85,5.504,1.447
35950,36677,1373,76,Schrodinger Scorer,4994299,1,Quantum Quicks,0.328,19.905,1.6
35950,36434,1640,96,Feynman Forward,4498227,1,Quantum Quicks,1.061,10.984,1.6
35950,35906,2874,49,Lovelace Lifter,1072735,1,Quantum Quicks,7.378,10.964,1.6
36000,46573,2186,44,Curie Crosser,2584124,1,Quantum Quicks,13.459,6.519,1.6
36000,28485,3845,1,Kepler Keeper,3646225,2,Cosmic Chargers,31.234,5.186,1.6
36000,20376,3562,70,Einstein Striker,1424803,2,Cosmic Chargers,15.407,17.774,1.6
